product_id,product_name,department,forecast_date,day_of_week,is_weekend,month,festival_flag,predicted_units,predicted_units_lower,predicted_units_upper,recommended_price,predicted_revenue,confidence_pct,model_used,store_id
40138,Chocolate Chip Heart Thrive,bakery,2024-07-12,4,0,7,0,7.3,6.1,8.5,7.15,52.06,74.3,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-13,5,1,7,0,9.7,8.5,10.9,7.15,69.21,87.0,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-14,6,1,7,0,9.5,8.3,10.7,7.15,67.94,72.3,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-15,0,0,7,0,7.3,6.1,8.5,7.15,52.13,85.8,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-16,1,0,7,0,7.4,6.2,8.6,7.15,52.97,84.3,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-17,2,0,7,0,7.4,6.1,8.6,7.15,52.58,72.9,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-18,3,0,7,0,6.9,5.6,8.1,7.15,49.01,78.8,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-19,4,0,7,0,7.9,6.6,9.1,7.15,56.17,72.6,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-20,5,1,7,0,10.5,9.3,11.7,7.15,75.0,70.8,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-21,6,1,7,0,10.0,8.8,11.2,7.15,71.47,71.8,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-22,0,0,7,0,7.5,6.3,8.7,7.15,53.88,72.8,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-23,1,0,7,0,7.3,6.1,8.5,7.15,52.26,91.9,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-24,2,0,7,0,7.3,6.1,8.6,7.15,52.52,75.6,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-25,3,0,7,0,6.6,5.4,7.8,7.15,47.38,83.7,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-26,4,0,7,0,7.2,6.0,8.4,7.15,51.3,72.5,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-27,5,1,7,0,9.7,8.5,10.9,7.15,69.32,83.6,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-28,6,1,7,0,10.4,9.2,11.6,7.15,74.49,89.3,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-29,0,0,7,0,7.1,5.9,8.3,7.15,50.69,91.7,Trend+Seasonal,1
40138,Chocolate Chip Heart Thrive,bakery,2024-07-30,1,0,7,0,7.8,6.6,9.0,7.15,55.71,80.0,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-01,0,0,7,0,47.0,31.9,62.1,15.58,731.92,76.8,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-02,1,0,7,0,45.4,30.3,60.5,15.58,706.78,81.1,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-03,2,0,7,0,40.6,25.5,55.7,15.58,632.46,82.3,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-04,3,0,7,0,49.6,34.5,64.7,15.58,772.7,86.6,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-05,4,0,7,0,45.2,30.1,60.3,15.58,703.57,75.9,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-06,5,1,7,0,59.4,44.3,74.5,15.58,925.22,88.1,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-07,6,1,7,0,69.4,54.3,84.5,15.58,1081.01,73.7,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-08,0,0,7,0,51.4,36.3,66.5,15.58,801.0,71.6,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-09,1,0,7,0,52.2,37.1,67.3,15.58,813.61,77.9,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-10,2,0,7,0,50.6,35.5,65.7,15.58,788.6,91.1,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-11,3,0,7,0,48.0,32.9,63.1,15.58,747.76,80.8,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-12,4,0,7,0,46.9,31.8,62.0,15.58,730.97,78.4,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-13,5,1,7,0,76.7,61.6,91.8,15.58,1194.4,71.9,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-14,6,1,7,0,73.6,58.5,88.7,15.58,1147.3,83.8,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-15,0,0,7,0,57.0,41.9,72.1,15.58,888.43,78.5,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-16,1,0,7,0,52.4,37.3,67.5,15.58,816.0,84.9,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-17,2,0,7,0,49.9,34.8,65.0,15.58,777.87,78.3,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-18,3,0,7,0,49.9,34.8,65.0,15.58,777.37,76.7,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-19,4,0,7,0,54.6,39.5,69.7,15.58,850.8,81.1,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-20,5,1,7,0,70.4,55.3,85.5,15.58,1097.09,80.8,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-21,6,1,7,0,66.6,51.5,81.7,15.58,1037.1,84.6,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-22,0,0,7,0,58.0,42.9,73.1,15.58,904.19,81.1,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-23,1,0,7,0,60.3,45.2,75.4,15.58,939.33,86.0,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-24,2,0,7,0,53.9,38.8,69.0,15.58,839.74,78.7,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-25,3,0,7,0,49.9,34.8,65.0,15.58,777.57,90.1,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-26,4,0,7,0,57.9,42.8,73.0,15.58,901.54,74.2,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-27,5,1,7,0,76.9,61.8,92.0,15.58,1198.24,86.0,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-28,6,1,7,0,76.5,61.4,91.6,15.58,1191.87,90.3,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-29,0,0,7,0,60.3,45.2,75.4,15.58,939.45,72.0,Trend+Seasonal,1
36202,Organic Red Wagon Coffee K-Cups,beverages,2024-07-30,1,0,7,0,59.3,44.2,74.4,15.58,923.34,71.3,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-01,0,0,7,0,47.8,29.1,66.5,1.55,74.1,81.1,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-02,1,0,7,0,45.4,26.7,64.1,1.55,70.36,71.1,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-03,2,0,7,0,40.3,21.6,58.9,1.55,62.42,77.4,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-04,3,0,7,0,39.3,20.6,58.0,1.55,60.92,71.0,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-05,4,0,7,0,43.3,24.6,61.9,1.55,67.08,84.8,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-06,5,1,7,0,62.5,43.8,81.1,1.55,96.85,71.5,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-07,6,1,7,0,57.2,38.5,75.9,1.55,88.67,89.5,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-08,0,0,7,0,37.9,19.2,56.5,1.55,58.71,81.6,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-09,1,0,7,0,41.7,23.1,60.4,1.55,64.69,71.7,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-10,2,0,7,0,41.4,22.7,60.0,1.55,64.11,74.4,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-11,3,0,7,0,35.5,16.9,54.2,1.55,55.09,76.4,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-12,4,0,7,0,49.9,31.3,68.6,1.55,77.38,79.2,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-13,5,1,7,0,56.5,37.9,75.2,1.55,87.61,72.3,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-14,6,1,7,0,50.3,31.6,68.9,1.55,77.9,76.2,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-15,0,0,7,0,47.6,28.9,66.3,1.55,73.76,83.9,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-16,1,0,7,0,38.5,19.8,57.2,1.55,59.67,90.7,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-17,2,0,7,0,37.4,18.8,56.1,1.55,58.01,74.7,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-18,3,0,7,0,43.1,24.5,61.8,1.55,66.88,79.9,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-19,4,0,7,0,39.6,20.9,58.2,1.55,61.35,91.1,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-20,5,1,7,0,48.8,30.2,67.5,1.55,75.71,83.3,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-21,6,1,7,0,43.2,24.5,61.8,1.55,66.93,71.6,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-22,0,0,7,0,33.0,14.4,51.7,1.55,51.22,73.4,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-23,1,0,7,0,31.6,12.9,50.3,1.55,48.97,77.4,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-24,2,0,7,0,28.4,9.8,47.1,1.55,44.05,84.0,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-25,3,0,7,0,44.4,25.7,63.0,1.55,68.75,80.4,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-26,4,0,7,0,35.5,16.8,54.1,1.55,54.95,76.1,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-27,5,1,7,0,39.5,20.8,58.1,1.55,61.19,81.3,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-28,6,1,7,0,41.8,23.1,60.5,1.55,64.8,72.4,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-29,0,0,7,0,28.1,9.4,46.7,1.55,43.51,86.3,Trend+Seasonal,1
14565,Roadhouse with Bean Chili,canned goods,2024-07-30,1,0,7,0,24.0,5.4,42.7,1.55,37.23,75.9,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-01,0,0,7,0,45.4,26.8,64.0,1.84,83.59,78.5,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-02,1,0,7,0,57.5,38.9,76.1,1.84,105.86,89.9,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-03,2,0,7,0,55.1,36.6,73.7,1.84,101.46,75.2,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-04,3,0,7,0,61.3,42.7,79.9,1.84,112.82,74.3,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-05,4,0,7,0,52.0,33.5,70.6,1.84,95.76,91.7,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-06,5,1,7,0,80.5,61.9,99.0,1.84,148.04,78.1,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-07,6,1,7,0,81.1,62.6,99.7,1.84,149.29,91.2,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-08,0,0,7,0,47.0,28.4,65.5,1.84,86.41,91.5,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-09,1,0,7,0,60.3,41.7,78.9,1.84,111.01,82.4,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-10,2,0,7,0,59.3,40.7,77.9,1.84,109.05,86.6,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-11,3,0,7,0,54.4,35.8,73.0,1.84,100.16,83.6,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-12,4,0,7,0,61.0,42.5,79.6,1.84,112.32,81.8,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-13,5,1,7,0,79.1,60.5,97.7,1.84,145.56,77.8,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-14,6,1,7,0,74.6,56.0,93.2,1.84,137.25,74.6,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-15,0,0,7,0,46.6,28.0,65.2,1.84,85.73,81.0,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-16,1,0,7,0,53.4,34.8,72.0,1.84,98.21,89.9,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-17,2,0,7,0,60.3,41.7,78.8,1.84,110.86,73.7,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-18,3,0,7,0,56.4,37.8,75.0,1.84,103.81,89.8,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-19,4,0,7,0,52.3,33.7,70.9,1.84,96.17,83.9,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-20,5,1,7,0,74.1,55.5,92.6,1.84,136.26,90.9,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-21,6,1,7,0,74.4,55.8,93.0,1.84,136.85,90.1,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-22,0,0,7,0,50.2,31.6,68.7,1.84,92.3,70.2,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-23,1,0,7,0,52.0,33.4,70.6,1.84,95.71,77.6,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-24,2,0,7,0,67.0,48.4,85.6,1.84,123.28,83.8,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-25,3,0,7,0,41.2,22.6,59.8,1.84,75.79,76.8,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-26,4,0,7,0,54.8,36.2,73.4,1.84,100.82,88.3,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-27,5,1,7,0,79.1,60.5,97.6,1.84,145.48,90.3,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-28,6,1,7,0,73.7,55.1,92.3,1.84,135.55,79.0,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-29,0,0,7,0,51.3,32.8,69.9,1.84,94.46,80.5,Trend+Seasonal,1
39884,Calorie Free Pancake Syrup,pantry,2024-07-30,1,0,7,0,52.7,34.1,71.3,1.84,96.94,90.8,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-01,0,0,7,0,57.6,42.1,73.0,16.07,924.91,72.5,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-02,1,0,7,0,51.4,36.0,66.9,16.07,826.65,73.2,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-03,2,0,7,0,50.6,35.2,66.1,16.07,813.82,77.9,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-04,3,0,7,0,47.0,31.6,62.4,16.07,755.42,89.3,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-05,4,0,7,0,48.0,32.6,63.5,16.07,772.09,83.2,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-06,5,1,7,0,58.2,42.8,73.6,16.07,935.11,88.9,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-07,6,1,7,0,70.9,55.5,86.3,16.07,1139.7,88.6,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-08,0,0,7,0,56.3,40.9,71.7,16.07,904.86,90.9,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-09,1,0,7,0,48.3,32.9,63.7,16.07,775.83,86.0,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-10,2,0,7,0,44.6,29.2,60.0,16.07,716.2,75.8,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-11,3,0,7,0,44.7,29.3,60.1,16.07,718.75,79.1,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-12,4,0,7,0,45.7,30.3,61.2,16.07,735.1,85.0,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-13,5,1,7,0,53.5,38.0,68.9,16.07,858.95,85.8,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-14,6,1,7,0,56.0,40.5,71.4,16.07,899.26,88.1,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-15,0,0,7,0,37.6,22.2,53.0,16.07,604.59,91.0,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-16,1,0,7,0,44.8,29.4,60.2,16.07,719.35,70.6,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-17,2,0,7,0,35.2,19.8,50.6,16.07,565.89,71.1,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-18,3,0,7,0,36.4,21.0,51.8,16.07,584.9,78.9,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-19,4,0,7,0,43.9,28.5,59.3,16.07,705.27,91.8,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-20,5,1,7,0,54.3,38.9,69.8,16.07,873.33,87.8,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-21,6,1,7,0,60.5,45.1,75.9,16.07,972.44,88.6,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-22,0,0,7,0,37.1,21.7,52.5,16.07,596.79,80.2,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-23,1,0,7,0,37.4,22.0,52.8,16.07,600.41,78.5,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-24,2,0,7,0,44.2,28.8,59.6,16.07,710.17,81.6,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-25,3,0,7,0,42.2,26.8,57.6,16.07,678.66,77.8,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-26,4,0,7,0,40.5,25.1,55.9,16.07,650.99,82.6,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-27,5,1,7,0,45.3,29.8,60.7,16.07,727.23,84.9,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-28,6,1,7,0,44.9,29.5,60.3,16.07,721.95,79.1,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-29,0,0,7,0,34.7,19.3,50.2,16.07,558.31,87.7,Trend+Seasonal,1
43947,Sausage & Mushroom Thin Pizza,frozen,2024-07-30,1,0,7,0,34.1,18.7,49.5,16.07,548.47,87.5,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-01,0,0,7,0,25.7,19.3,32.2,3.4,87.47,82.7,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-02,1,0,7,0,30.9,24.4,37.4,3.4,105.07,74.8,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-03,2,0,7,0,31.6,25.1,38.0,3.4,107.3,80.5,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-04,3,0,7,0,32.1,25.6,38.6,3.4,109.18,77.4,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-05,4,0,7,0,34.2,27.7,40.7,3.4,116.31,78.4,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-06,5,1,7,0,45.9,39.5,52.4,3.4,156.22,70.2,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-07,6,1,7,0,44.6,38.1,51.0,3.4,151.5,71.6,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-08,0,0,7,0,29.3,22.9,35.8,3.4,99.78,72.4,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-09,1,0,7,0,34.3,27.9,40.8,3.4,116.76,77.1,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-10,2,0,7,0,33.3,26.8,39.7,3.4,113.11,80.8,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-11,3,0,7,0,33.7,27.2,40.1,3.4,114.5,83.1,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-12,4,0,7,0,30.6,24.2,37.1,3.4,104.18,91.5,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-13,5,1,7,0,45.9,39.4,52.3,3.4,155.89,86.9,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-14,6,1,7,0,42.6,36.1,49.0,3.4,144.75,80.9,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-15,0,0,7,0,30.4,23.9,36.9,3.4,103.37,72.7,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-16,1,0,7,0,33.2,26.8,39.7,3.4,112.96,79.4,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-17,2,0,7,0,31.6,25.1,38.1,3.4,107.47,84.0,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-18,3,0,7,0,32.9,26.4,39.4,3.4,111.9,83.7,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-19,4,0,7,0,31.0,24.5,37.4,3.4,105.27,85.6,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-20,5,1,7,0,40.6,34.1,47.1,3.4,138.06,91.4,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-21,6,1,7,0,41.9,35.4,48.3,3.4,142.3,72.1,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-22,0,0,7,0,29.1,22.7,35.6,3.4,99.05,75.3,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-23,1,0,7,0,32.8,26.3,39.3,3.4,111.51,75.1,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-24,2,0,7,0,27.1,20.6,33.5,3.4,92.04,75.0,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-25,3,0,7,0,33.6,27.2,40.1,3.4,114.29,75.7,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-26,4,0,7,0,29.1,22.7,35.6,3.4,99.0,90.4,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-27,5,1,7,0,44.2,37.7,50.7,3.4,150.27,71.1,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-28,6,1,7,0,43.3,36.8,49.7,3.4,147.15,83.2,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-29,0,0,7,0,27.6,21.1,34.0,3.4,93.75,75.8,Trend+Seasonal,1
23389,Original Ultra Concentrated Dish Soap,household,2024-07-30,1,0,7,0,31.6,25.1,38.1,3.4,107.47,82.8,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-01,0,0,7,0,6.5,4.7,8.3,7.62,49.42,73.1,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-02,1,0,7,0,7.3,5.5,9.1,7.62,55.48,83.7,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-03,2,0,7,0,6.8,5.0,8.6,7.62,52.05,77.9,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-04,3,0,7,0,6.1,4.3,7.9,7.62,46.82,84.3,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-05,4,0,7,0,7.4,5.6,9.2,7.62,56.55,77.8,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-06,5,1,7,0,9.6,7.8,11.4,7.62,73.14,86.3,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-07,6,1,7,0,9.6,7.8,11.4,7.62,73.48,82.2,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-08,0,0,7,0,6.2,4.4,8.0,7.62,47.23,77.2,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-09,1,0,7,0,6.1,4.4,7.9,7.62,46.84,70.1,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-10,2,0,7,0,7.0,5.2,8.8,7.62,53.19,74.7,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-11,3,0,7,0,7.6,5.8,9.4,7.62,58.23,76.2,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-12,4,0,7,0,7.5,5.7,9.3,7.62,57.11,79.0,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-13,5,1,7,0,9.8,8.0,11.6,7.62,75.0,74.5,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-14,6,1,7,0,10.3,8.5,12.1,7.62,78.36,75.7,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-15,0,0,7,0,6.8,5.0,8.6,7.62,51.77,77.4,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-16,1,0,7,0,7.4,5.6,9.2,7.62,56.23,84.6,Trend+Seasonal,1
39367,Breakstones Cottage Doubles Strawberry,missing,2024-07-17,2,0,7,0,6.3,4.5,8.1,7.62,47.69,89.8,Trend+Seasonal,1
