transaction_id,product_id,product_name,department,date,day_of_week,is_weekend,month,peak_hour,festival_flag,base_price,discount_pct,current_price,cost_price,inventory_level,inventory_ratio,units_sold,revenue,profit,store_id
77524,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-03,4,0,5,10,0,3.43,0.0,3.43,1.64,35,0.35,17,58.31,30.43,1
77525,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-04,5,1,5,18,0,3.43,0.0,3.43,1.64,57,0.57,20,68.6,35.8,1
77526,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-05,6,1,5,8,0,3.43,0.0,3.43,1.64,51,0.51,21,72.03,37.59,1
77527,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-06,0,0,5,19,0,3.43,0.0,3.43,1.64,55,0.55,20,68.6,35.8,1
77528,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-07,1,0,5,17,0,3.43,0.0,3.43,1.64,67,0.67,17,58.31,30.43,1
77529,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-08,2,0,5,17,0,3.43,0.0,3.43,1.64,41,0.41,16,54.88,28.64,1
77530,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-09,3,0,5,10,0,3.43,0.0,3.43,1.64,57,0.57,17,58.31,30.43,1
77531,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-10,4,0,5,20,0,3.43,0.0,3.43,1.64,40,0.4,19,65.17,34.01,1
77532,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-11,5,1,5,10,0,3.43,15.0,2.92,1.64,109,1.0,30,87.6,38.4,1
77533,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-12,6,1,5,10,0,3.43,0.0,3.43,1.64,46,0.46,26,89.18,46.54,1
77534,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-13,0,0,5,17,0,3.43,0.0,3.43,1.64,32,0.32,14,48.02,25.06,1
77535,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-14,1,0,5,17,0,3.43,0.0,3.43,1.64,82,0.82,20,68.6,35.8,1
77536,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-15,2,0,5,18,0,3.43,0.0,3.43,1.64,18,0.18,18,61.74,32.22,1
77537,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-16,3,0,5,18,0,3.43,0.0,3.43,1.64,47,0.47,16,54.88,28.64,1
77538,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-17,4,0,5,18,0,3.43,0.0,3.43,1.64,70,0.7,14,48.02,25.06,1
77539,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-18,5,1,5,20,0,3.43,0.0,3.43,1.64,55,0.55,18,61.74,32.22,1
77540,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-19,6,1,5,20,0,3.43,0.0,3.43,1.64,77,0.77,24,82.32,42.96,1
77541,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-20,0,0,5,18,0,3.43,0.0,3.43,1.64,39,0.39,14,48.02,25.06,1
77542,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-21,1,0,5,19,0,3.43,0.0,3.43,1.64,32,0.32,17,58.31,30.43,1
77543,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-22,2,0,5,9,0,3.43,0.0,3.43,1.64,3,0.03,3,10.29,5.37,1
77544,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-23,3,0,5,17,0,3.43,0.0,3.43,1.64,62,0.62,16,54.88,28.64,1
77545,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-24,4,0,5,18,0,3.43,0.0,3.43,1.64,49,0.49,19,65.17,34.01,1
77546,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-25,5,1,5,9,0,3.43,5.0,3.26,1.64,60,0.6,26,84.76,42.12,1
77547,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-26,6,1,5,18,0,3.43,0.0,3.43,1.64,35,0.35,18,61.74,32.22,1
77548,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-27,0,0,5,9,0,3.43,0.0,3.43,1.64,78,0.78,16,54.88,28.64,1
77549,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-28,1,0,5,10,0,3.43,0.0,3.43,1.64,65,0.65,16,54.88,28.64,1
77550,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-29,2,0,5,20,0,3.43,0.0,3.43,1.64,54,0.54,14,48.02,25.06,1
77551,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-30,3,0,5,18,0,3.43,0.0,3.43,1.64,19,0.19,19,65.17,34.01,1
77552,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-05-31,4,0,5,9,0,3.43,0.0,3.43,1.64,53,0.53,15,51.45,26.85,1
77553,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-01,5,1,6,19,0,3.43,0.0,3.43,1.64,51,0.51,27,92.61,48.33,1
77554,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-02,6,1,6,18,0,3.43,0.0,3.43,1.64,5,0.05,5,17.15,8.95,1
77555,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-03,0,0,6,9,0,3.43,0.0,3.43,1.64,56,0.56,16,54.88,28.64,1
77556,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-04,1,0,6,19,0,3.43,0.0,3.43,1.64,33,0.33,17,58.31,30.43,1
77557,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-05,2,0,6,18,0,3.43,0.0,3.43,1.64,26,0.26,20,68.6,35.8,1
77558,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-06,3,0,6,17,0,3.43,0.0,3.43,1.64,49,0.49,22,75.46,39.38,1
77559,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-07,4,0,6,19,0,3.43,0.0,3.43,1.64,34,0.34,15,51.45,26.85,1
77560,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-08,5,1,6,20,0,3.43,0.0,3.43,1.64,62,0.62,28,96.04,50.12,1
77561,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-09,6,1,6,9,0,3.43,0.0,3.43,1.64,62,0.62,26,89.18,46.54,1
77562,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-10,0,0,6,17,0,3.43,0.0,3.43,1.64,20,0.2,16,54.88,28.64,1
77563,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-11,1,0,6,8,0,3.43,0.0,3.43,1.64,29,0.29,19,65.17,34.01,1
77564,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-12,2,0,6,17,0,3.43,0.0,3.43,1.64,0,0.0,0,0.0,0.0,1
77565,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-13,3,0,6,19,0,3.43,0.0,3.43,1.64,17,0.17,15,51.45,26.85,1
77566,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-14,4,0,6,17,0,3.43,0.0,3.43,1.64,84,0.84,16,54.88,28.64,1
77567,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-15,5,1,6,10,0,3.43,0.0,3.43,1.64,42,0.42,22,75.46,39.38,1
77568,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-16,6,1,6,8,0,3.43,0.0,3.43,1.64,36,0.36,27,92.61,48.33,1
77569,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-17,0,0,6,9,0,3.43,5.0,3.26,1.64,70,0.7,21,68.46,34.02,1
77570,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-18,1,0,6,19,0,3.43,0.0,3.43,1.64,35,0.35,17,58.31,30.43,1
77571,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-19,2,0,6,18,0,3.43,0.0,3.43,1.64,65,0.65,21,72.03,37.59,1
77572,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-20,3,0,6,17,0,3.43,0.0,3.43,1.64,11,0.11,11,37.73,19.69,1
77573,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-21,4,0,6,20,0,3.43,0.0,3.43,1.64,53,0.53,18,61.74,32.22,1
77574,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-22,5,1,6,19,0,3.43,0.0,3.43,1.64,59,0.59,20,68.6,35.8,1
77575,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-23,6,1,6,17,0,3.43,0.0,3.43,1.64,60,0.6,20,68.6,35.8,1
77576,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-24,0,0,6,17,0,3.43,5.0,3.26,1.64,38,0.38,23,74.98,37.26,1
77577,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-25,1,0,6,18,0,3.43,0.0,3.43,1.64,38,0.38,21,72.03,37.59,1
77578,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-26,2,0,6,18,0,3.43,0.0,3.43,1.64,39,0.39,20,68.6,35.8,1
77579,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-27,3,0,6,9,0,3.43,0.0,3.43,1.64,64,0.64,15,51.45,26.85,1
77580,32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,2024-06-28,4,0,6,20,0,3.43,0.0,3.43,1.64,46,0.46,18,61.74,32.22,1
77581,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-01,0,0,1,9,0,8.21,0.0,8.21,5.07,89,0.89,37,303.77,116.18,1
77582,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-02,1,0,1,17,0,8.21,0.0,8.21,5.07,18,0.18,18,147.78,56.52,1
77583,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-03,2,0,1,18,0,8.21,0.0,8.21,5.07,22,0.22,22,180.62,69.08,1
77584,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-04,3,0,1,19,0,8.21,0.0,8.21,5.07,74,0.74,39,320.19,122.46,1
77585,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-05,4,0,1,8,0,8.21,0.0,8.21,5.07,40,0.4,37,303.77,116.18,1
77586,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-06,5,1,1,17,0,8.21,0.0,8.21,5.07,50,0.5,46,377.66,144.44,1
77587,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-07,6,1,1,20,0,8.21,0.0,8.21,5.07,47,0.47,45,369.45,141.3,1
77588,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-08,0,0,1,18,0,8.21,20.0,6.57,5.07,57,0.57,42,275.94,63.0,1
77589,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-09,1,0,1,17,0,8.21,0.0,8.21,5.07,26,0.26,26,213.46,81.64,1
77590,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-10,2,0,1,20,0,8.21,0.0,8.21,5.07,77,0.77,35,287.35,109.9,1
77591,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-11,3,0,1,18,0,8.21,0.0,8.21,5.07,79,0.79,39,320.19,122.46,1
77592,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-12,4,0,1,9,0,8.21,0.0,8.21,5.07,30,0.3,30,246.3,94.2,1
77593,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-13,5,1,1,20,0,8.21,0.0,8.21,5.07,56,0.56,54,443.34,169.56,1
77594,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-14,6,1,1,18,0,8.21,0.0,8.21,5.07,61,0.61,46,377.66,144.44,1
77595,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-15,0,0,1,19,0,8.21,5.0,7.8,5.07,46,0.46,30,234.0,81.9,1
77596,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-16,1,0,1,10,0,8.21,0.0,8.21,5.07,47,0.47,32,262.72,100.48,1
77597,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-17,2,0,1,8,0,8.21,0.0,8.21,5.07,40,0.4,37,303.77,116.18,1
77598,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-18,3,0,1,10,0,8.21,0.0,8.21,5.07,9,0.09,9,73.89,28.26,1
77599,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-19,4,0,1,17,0,8.21,0.0,8.21,5.07,20,0.2,20,164.2,62.8,1
77600,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-20,5,1,1,9,0,8.21,0.0,8.21,5.07,52,0.52,46,377.66,144.44,1
77601,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-21,6,1,1,19,0,8.21,0.0,8.21,5.07,31,0.31,31,254.51,97.34,1
77602,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-22,0,0,1,19,0,8.21,20.0,6.57,5.07,69,0.69,44,289.08,66.0,1
77603,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-23,1,0,1,9,0,8.21,0.0,8.21,5.07,44,0.44,36,295.56,113.04,1
77604,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-24,2,0,1,8,0,8.21,0.0,8.21,5.07,29,0.29,29,238.09,91.06,1
77605,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-25,3,0,1,18,0,8.21,0.0,8.21,5.07,20,0.2,20,164.2,62.8,1
77606,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-26,4,0,1,19,0,8.21,0.0,8.21,5.07,32,0.32,32,262.72,100.48,1
77607,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-27,5,1,1,9,0,8.21,0.0,8.21,5.07,50,0.5,49,402.29,153.86,1
77608,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-28,6,1,1,17,0,8.21,0.0,8.21,5.07,14,0.14,14,114.94,43.96,1
77609,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-29,0,0,1,17,0,8.21,5.0,7.8,5.07,66,0.66,30,234.0,81.9,1
77610,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-30,1,0,1,17,0,8.21,0.0,8.21,5.07,48,0.48,32,262.72,100.48,1
77611,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-01-31,2,0,1,18,0,8.21,0.0,8.21,5.07,53,0.53,29,238.09,91.06,1
77612,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-01,3,0,2,20,0,8.21,0.0,8.21,5.07,84,0.84,40,328.4,125.6,1
77613,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-02,4,0,2,18,0,8.21,0.0,8.21,5.07,74,0.74,33,270.93,103.62,1
77614,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-03,5,1,2,8,0,8.21,10.0,7.39,5.07,83,0.83,44,325.16,102.08,1
77615,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-04,6,1,2,19,0,8.21,0.0,8.21,5.07,58,0.58,49,402.29,153.86,1
77616,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-05,0,0,2,18,0,8.21,0.0,8.21,5.07,62,0.62,28,229.88,87.92,1
77617,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-06,1,0,2,19,0,8.21,0.0,8.21,5.07,19,0.19,19,155.99,59.66,1
77618,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-07,2,0,2,20,0,8.21,0.0,8.21,5.07,67,0.67,30,246.3,94.2,1
77619,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-08,3,0,2,9,0,8.21,0.0,8.21,5.07,73,0.73,30,246.3,94.2,1
77620,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-09,4,0,2,18,0,8.21,0.0,8.21,5.07,52,0.52,34,279.14,106.76,1
77621,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-10,5,1,2,19,0,8.21,0.0,8.21,5.07,60,0.6,54,443.34,169.56,1
77622,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-11,6,1,2,19,0,8.21,0.0,8.21,5.07,8,0.08,8,65.68,25.12,1
77623,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-12,0,0,2,9,0,8.21,0.0,8.21,5.07,60,0.6,38,311.98,119.32,1
77624,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-13,1,0,2,17,0,8.21,0.0,8.21,5.07,44,0.44,29,238.09,91.06,1
77625,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-14,2,0,2,10,0,8.21,0.0,8.21,5.07,47,0.47,40,328.4,125.6,1
77626,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-15,3,0,2,10,0,8.21,0.0,8.21,5.07,53,0.53,34,279.14,106.76,1
77627,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-16,4,0,2,19,0,8.21,0.0,8.21,5.07,33,0.33,33,270.93,103.62,1
77628,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-17,5,1,2,10,0,8.21,5.0,7.8,5.07,45,0.45,45,351.0,122.85,1
77629,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-18,6,1,2,19,0,8.21,0.0,8.21,5.07,61,0.61,44,361.24,138.16,1
77630,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-19,0,0,2,20,0,8.21,20.0,6.57,5.07,61,0.61,37,243.09,55.5,1
77631,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-20,1,0,2,19,0,8.21,0.0,8.21,5.07,25,0.25,25,205.25,78.5,1
77632,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-21,2,0,2,18,0,8.21,0.0,8.21,5.07,14,0.14,14,114.94,43.96,1
77633,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-22,3,0,2,9,0,8.21,0.0,8.21,5.07,79,0.79,35,287.35,109.9,1
77634,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-23,4,0,2,8,0,8.21,0.0,8.21,5.07,54,0.54,30,246.3,94.2,1
77635,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-24,5,1,2,20,0,8.21,15.0,6.98,5.07,49,0.49,49,342.02,93.59,1
77636,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-25,6,1,2,17,0,8.21,0.0,8.21,5.07,40,0.4,40,328.4,125.6,1
77637,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-26,0,0,2,19,0,8.21,0.0,8.21,5.07,56,0.56,34,279.14,106.76,1
77638,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-27,1,0,2,20,0,8.21,0.0,8.21,5.07,37,0.37,31,254.51,97.34,1
77639,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-28,2,0,2,10,0,8.21,0.0,8.21,5.07,42,0.42,34,279.14,106.76,1
77640,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-02-29,3,0,2,18,0,8.21,0.0,8.21,5.07,92,0.92,36,295.56,113.04,1
77641,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-01,4,0,3,8,0,8.21,0.0,8.21,5.07,50,0.5,29,238.09,91.06,1
77642,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-02,5,1,3,17,0,8.21,0.0,8.21,5.07,57,0.57,47,385.87,147.58,1
77643,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-03,6,1,3,19,0,8.21,0.0,8.21,5.07,22,0.22,22,180.62,69.08,1
77644,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-04,0,0,3,18,0,8.21,0.0,8.21,5.07,64,0.64,28,229.88,87.92,1
77645,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-05,1,0,3,9,0,8.21,0.0,8.21,5.07,51,0.51,28,229.88,87.92,1
77646,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-06,2,0,3,17,0,8.21,0.0,8.21,5.07,40,0.4,29,238.09,91.06,1
77647,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-07,3,0,3,20,0,8.21,0.0,8.21,5.07,58,0.58,30,246.3,94.2,1
77648,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-08,4,0,3,17,0,8.21,0.0,8.21,5.07,71,0.71,40,328.4,125.6,1
77649,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-09,5,1,3,18,0,8.21,0.0,8.21,5.07,23,0.23,23,188.83,72.22,1
77650,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-10,6,1,3,9,0,8.21,0.0,8.21,5.07,34,0.34,34,279.14,106.76,1
77651,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-11,0,0,3,20,0,8.21,5.0,7.8,5.07,64,0.64,39,304.2,106.47,1
77652,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-12,1,0,3,18,0,8.21,0.0,8.21,5.07,34,0.34,34,279.14,106.76,1
77653,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-13,2,0,3,8,0,8.21,0.0,8.21,5.07,8,0.08,8,65.68,25.12,1
77654,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-14,3,0,3,9,0,8.21,0.0,8.21,5.07,60,0.6,35,287.35,109.9,1
77655,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-15,4,0,3,17,0,8.21,0.0,8.21,5.07,41,0.41,40,328.4,125.6,1
77656,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-16,5,1,3,17,0,8.21,0.0,8.21,5.07,63,0.63,45,369.45,141.3,1
77657,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-17,6,1,3,18,0,8.21,0.0,8.21,5.07,27,0.27,27,221.67,84.78,1
77658,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-18,0,0,3,18,0,8.21,5.0,7.8,5.07,27,0.27,27,210.6,73.71,1
77659,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-19,1,0,3,9,0,8.21,0.0,8.21,5.07,52,0.52,31,254.51,97.34,1
77660,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-20,2,0,3,17,0,8.21,0.0,8.21,5.07,90,0.9,34,279.14,106.76,1
77661,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-21,3,0,3,19,0,8.21,0.0,8.21,5.07,64,0.64,32,262.72,100.48,1
77662,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-22,4,0,3,19,0,8.21,0.0,8.21,5.07,70,0.7,30,246.3,94.2,1
77663,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-23,5,1,3,9,0,8.21,0.0,8.21,5.07,15,0.15,15,123.15,47.1,1
77664,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-24,6,1,3,19,0,8.21,0.0,8.21,5.07,37,0.37,37,303.77,116.18,1
77665,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-25,0,0,3,19,0,8.21,0.0,8.21,5.07,79,0.79,37,303.77,116.18,1
77666,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-26,1,0,3,19,0,8.21,0.0,8.21,5.07,31,0.31,31,254.51,97.34,1
77667,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-27,2,0,3,8,0,8.21,0.0,8.21,5.07,23,0.23,23,188.83,72.22,1
77668,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-28,3,0,3,17,0,8.21,0.0,8.21,5.07,49,0.49,38,311.98,119.32,1
77669,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-29,4,0,3,17,0,8.21,0.0,8.21,5.07,41,0.41,34,279.14,106.76,1
77670,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-30,5,1,3,18,0,8.21,10.0,7.39,5.07,68,0.68,44,325.16,102.08,1
77671,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-03-31,6,1,3,18,0,8.21,0.0,8.21,5.07,47,0.47,44,361.24,138.16,1
77672,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-01,0,0,4,19,0,8.21,20.0,6.57,5.07,61,0.61,45,295.65,67.5,1
77673,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-02,1,0,4,8,0,8.21,0.0,8.21,5.07,37,0.37,33,270.93,103.62,1
77674,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-03,2,0,4,18,0,8.21,0.0,8.21,5.07,19,0.19,19,155.99,59.66,1
77675,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-04,3,0,4,19,0,8.21,0.0,8.21,5.07,22,0.22,22,180.62,69.08,1
77676,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-05,4,0,4,18,0,8.21,0.0,8.21,5.07,26,0.26,26,213.46,81.64,1
77677,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-06,5,1,4,8,0,8.21,5.0,7.8,5.07,46,0.46,42,327.6,114.66,1
77678,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-07,6,1,4,19,0,8.21,0.0,8.21,5.07,42,0.42,42,344.82,131.88,1
77679,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-08,0,0,4,17,0,8.21,0.0,8.21,5.07,37,0.37,30,246.3,94.2,1
77680,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-09,1,0,4,20,0,8.21,0.0,8.21,5.07,29,0.29,29,238.09,91.06,1
77681,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-10,2,0,4,17,0,8.21,0.0,8.21,5.07,48,0.48,32,262.72,100.48,1
77682,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-11,3,0,4,17,0,8.21,0.0,8.21,5.07,61,0.61,37,303.77,116.18,1
77683,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-12,4,0,4,20,0,8.21,0.0,8.21,5.07,65,0.65,35,287.35,109.9,1
77684,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-13,5,1,4,17,0,8.21,0.0,8.21,5.07,37,0.37,37,303.77,116.18,1
77685,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-14,6,1,4,18,0,8.21,0.0,8.21,5.07,54,0.54,46,377.66,144.44,1
77686,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-15,0,0,4,20,0,8.21,5.0,7.8,5.07,22,0.22,22,171.6,60.06,1
77687,7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,2024-04-16,1,0,4,18,0,8.21,0.0,8.21,5.07,87,0.87,34,279.14,106.76,1
